trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1045,False,"{'a': 0.002, 'e': 0.12393475762836002}",25,0,25.010831636443633,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1046,False,"{'a': 0.002, 'e': 0.12368713581745483}",30,18,18.415682523590696,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.002, 'e': 0.12344000875525778}",25,18,6.274180207444587,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.002, 'e': 0.12319337545326038}",20,4,28.18840214256379,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.002, 'e': 0.122947234924929}",25,16,12.205008430318077,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.002, 'e': 0.1227015861857013}",30,8,13.088299010176646,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
1051,False,"{'a': 0.002, 'e': 0.1224564282529819}",25,9,30.754027104817695,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.002, 'e': 0.12221176014613884}",30,13,19.328949080032274,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1053,False,"{'a': 0.002, 'e': 0.12196758088649925}",25,14,18.734097755060716,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.002, 'e': 0.12172388949734589}",25,13,21.399466579964095,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.002, 'e': 0.12148068500391276}",25,13,21.12965663946506,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.002, 'e': 0.12123796643338168}",20,8,23.043572585318067,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.002, 'e': 0.12099573281487792}",25,17,18.181351940915494,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.002, 'e': 0.12075398317946681}",25,11,-59.761052442357936,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
1059,False,"{'a': 0.002, 'e': 0.12051271656014938}",25,13,0.7569083711074178,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1060,False,"{'a': 0.002, 'e': 0.12027193199185891}",30,16,3.494757586177652,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1061,False,"{'a': 0.002, 'e': 0.12003162851145673}",20,1,32.034403332679176,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.002, 'e': 0.11979180515772868}",25,16,16.38699471087004,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.002, 'e': 0.11955246097138093}",30,18,12.864390304462272,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1064,False,"{'a': 0.002, 'e': 0.11931359499503652}",25,15,18.289756274921658,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.002, 'e': 0.11907520627323114}",35,12,30.52045504796083,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1066,False,"{'a': 0.002, 'e': 0.11883729385240965}",25,10,28.453981817503593,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.002, 'e': 0.11859985678092198}",35,25,13.130576006524349,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.002, 'e': 0.11836289410901962}",20,13,13.936739478408182,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.002, 'e': 0.11812640488885146}",25,4,-14.162313969657312,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
1070,False,"{'a': 0.002, 'e': 0.1178903881744604}",25,7,30.839686325473927,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.002, 'e': 0.11765484302177918}",20,12,6.76173056659428,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1072,False,"{'a': 0.002, 'e': 0.11741976848862698}",20,14,9.660636707551934,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.002, 'e': 0.11718516363470523}",20,0,31.51104358528364,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1074,False,"{'a': 0.002, 'e': 0.11695102752159432}",30,18,12.37632741013733,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1075,False,"{'a': 0.002, 'e': 0.11671735921274938}",30,22,13.198727560038913,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.002, 'e': 0.11648415777349697}",35,13,26.618201673371104,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1077,False,"{'a': 0.002, 'e': 0.11625142227103091}",25,3,28.311253332972225,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.002, 'e': 0.116019151774409}",20,11,16.036340309726842,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.002, 'e': 0.1157873453545488}",30,12,-42.328462084144554,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
1080,False,"{'a': 0.002, 'e': 0.11555600208422448}",20,14,-11.32467005123011,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
1081,False,"{'a': 0.002, 'e': 0.11532512103806251}",25,18,14.565702166136175,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.002, 'e': 0.11509470129253851}",20,12,12.473134283403713,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.002, 'e': 0.11486474192597308}",20,0,22.30594677449968,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1084,False,"{'a': 0.002, 'e': 0.11463524201852858}",20,10,-2.9069952199276345,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1085,False,"{'a': 0.002, 'e': 0.11440620065220493}",25,0,20.664166346551045,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1086,False,"{'a': 0.002, 'e': 0.1141776169108365}",20,0,21.888392070139012,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1087,False,"{'a': 0.002, 'e': 0.11394948988008788}",25,11,26.070300034571062,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.002, 'e': 0.11372181864745078}",20,10,20.99148576886091,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.002, 'e': 0.11349460230223983}",25,8,-3.382475991188442,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1090,False,"{'a': 0.002, 'e': 0.11326783993558948}",20,7,11.668507242530334,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1091,False,"{'a': 0.002, 'e': 0.11304153064044985}",20,6,23.496932941417644,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.002, 'e': 0.11281567351158354}",20,12,16.069505137376574,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.002, 'e': 0.11259026764556165}",20,14,13.545116394641646,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.002, 'e': 0.11236531214076052}",20,11,14.85390268380597,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.002, 'e': 0.11214080609735771}",20,6,28.75076919063321,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.002, 'e': 0.11191674861732888}",25,17,-23.246612892264572,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
1097,False,"{'a': 0.002, 'e': 0.11169313880444368}",20,4,22.488883457956526,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.002, 'e': 0.11146997576426268}",20,8,-0.4898370914522554,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1099,False,"{'a': 0.002, 'e': 0.1112472586041333}",25,15,19.475840591354814,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.002, 'e': 0.11102498643318673}",20,3,28.408639598348223,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.002, 'e': 0.11080315836233387}",20,15,9.458920904058704,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.002, 'e': 0.11058177350426224}",20,16,5.777174320107986,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.002, 'e': 0.11036083097343202}",30,13,29.864288196895593,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.002, 'e': 0.1101403298860729}",25,11,-7.148632085386834,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1105,False,"{'a': 0.002, 'e': 0.10992026936018012}",20,0,26.116298905333707,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1106,False,"{'a': 0.002, 'e': 0.10970064851551141}",25,13,11.21071294191372,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1107,False,"{'a': 0.002, 'e': 0.10948146647358296}",25,10,19.325347731296908,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1108,False,"{'a': 0.002, 'e': 0.10926272235766643}",20,16,8.27921901562955,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.002, 'e': 0.10904441529278498}",20,0,29.990814158517797,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1110,False,"{'a': 0.002, 'e': 0.10882654440571013}",20,7,16.036841497352473,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.002, 'e': 0.10860910882495796}",35,8,18.708632314640926,"{0: 26, 1: 0, 2: 0, 3: 1, 4: 0}",1
1112,False,"{'a': 0.002, 'e': 0.10839210768078596}",30,16,23.48692146543862,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.002, 'e': 0.10817554010518914}",20,9,5.857519817581252,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1114,False,"{'a': 0.002, 'e': 0.10795940523189702}",25,7,27.969615155477985,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.002, 'e': 0.10774370219636975}",25,0,27.011321769871504,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1116,False,"{'a': 0.002, 'e': 0.10752843013579495}",20,4,28.92711135155571,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.002, 'e': 0.10731358818908403}",30,22,4.099313095937655,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1118,False,"{'a': 0.002, 'e': 0.107099175496869}",20,16,7.467445163031428,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.002, 'e': 0.1068851912014987}",25,0,31.69112529037959,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
1120,False,"{'a': 0.002, 'e': 0.10667163444703576}",30,22,15.562829829040822,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.002, 'e': 0.1064585043792528}",25,16,19.067129226256657,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.002, 'e': 0.10624580014562934}",25,6,23.113169449318185,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1123,False,"{'a': 0.002, 'e': 0.1060335208953481}",25,11,27.30170001604401,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.002, 'e': 0.10582166577929185}",25,8,-1.624882845678866,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
1125,False,"{'a': 0.002, 'e': 0.10561023395003975}",20,0,28.42185773816066,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1126,False,"{'a': 0.002, 'e': 0.10539922456186433}",20,3,19.04012140053557,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1127,False,"{'a': 0.002, 'e': 0.10518863677072765}",25,5,20.757362940690186,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1128,False,"{'a': 0.002, 'e': 0.10497846973427834}",20,9,17.09982702642495,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.002, 'e': 0.10476872261184789}",25,17,15.639532945986666,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.002, 'e': 0.10455939456444763}",20,8,8.200484994006324,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1131,False,"{'a': 0.002, 'e': 0.104350484754765}",30,16,24.713347442291074,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.002, 'e': 0.10414199234716055}",20,0,24.799223478197824,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1133,False,"{'a': 0.002, 'e': 0.10393391650766431}",20,2,21.591136003273483,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.002, 'e': 0.10372625640397273}",25,13,26.87751445444699,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.002, 'e': 0.10351901120544502}",25,17,15.573127036957604,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.002, 'e': 0.1033121800831002}",20,0,26.96906926269367,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1137,False,"{'a': 0.002, 'e': 0.10310576220961341}",20,0,19.036452854172296,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1138,False,"{'a': 0.002, 'e': 0.102899756759313}",30,21,19.774112780441687,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.002, 'e': 0.10269416290817676}",20,4,14.199859452784013,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.002, 'e': 0.10248897983382912}",30,16,20.065679276764396,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.002, 'e': 0.10228420671553744}",30,13,-55.67064986023388,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
1142,False,"{'a': 0.002, 'e': 0.10207984273420903}",20,0,14.683350850823704,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1143,False,"{'a': 0.002, 'e': 0.10187588707238764}",20,6,26.75147370655031,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.002, 'e': 0.1016723389142504}",25,11,-19.266933570183802,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1145,False,"{'a': 0.002, 'e': 0.10146919744560434}",25,14,9.785434956083465,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1146,False,"{'a': 0.002, 'e': 0.1012664618538834}",25,17,15.120191921626763,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.002, 'e': 0.10106413132814486}",20,14,10.224993955445466,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.002, 'e': 0.10086220505906641}",35,11,15.024046369784749,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
1149,False,"{'a': 0.002, 'e': 0.10066068223894266}",25,10,18.446923607510897,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.002, 'e': 0.1004595620616821}",30,12,13.584780007384033,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1151,False,"{'a': 0.002, 'e': 0.1002588437228037}",20,11,-5.584281644786212,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1152,False,"{'a': 0.002, 'e': 0.10005852641943393}",20,12,4.823812622344172,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1153,False,"{'a': 0.002, 'e': 0.09985860935030318}",20,16,9.03020128252864,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.002, 'e': 0.09965909171574303}",30,10,37.98730888494419,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.002, 'e': 0.09945997271768262}",30,18,-5.847270407323663,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
1156,False,"{'a': 0.002, 'e': 0.09926125155964566}",30,16,17.86888541233711,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1157,False,"{'a': 0.002, 'e': 0.09906292744674731}",25,15,20.060010181361744,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.002, 'e': 0.09886499958569081}",20,12,-8.370191397229377,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1159,False,"{'a': 0.002, 'e': 0.0986674671847645}",20,5,30.670160147629257,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.002, 'e': 0.09847032945383845}",30,22,16.0150015650933,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.002, 'e': 0.09827358560436154}",20,7,10.225486066123345,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1162,False,"{'a': 0.002, 'e': 0.09807723484935806}",35,0,50.088218692675646,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0
1163,False,"{'a': 0.002, 'e': 0.09788127640342477}",20,2,20.769613519417003,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.002, 'e': 0.09768570948272756}",20,6,23.729991045410536,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.002, 'e': 0.09749053330499859}",25,19,12.680966248888828,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.002, 'e': 0.09729574708953276}",25,0,25.309666573188842,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1167,False,"{'a': 0.002, 'e': 0.09710135005718508}",25,0,9.978107264201515,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
1168,False,"{'a': 0.002, 'e': 0.09690734143036704}",30,0,36.251993027636395,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1
1169,False,"{'a': 0.002, 'e': 0.09671372043304398}",20,12,5.223904185944734,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1170,False,"{'a': 0.002, 'e': 0.09652048629073155}",25,8,36.655941756321994,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.002, 'e': 0.09632763823049303}",25,17,17.64065132034955,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.002, 'e': 0.09613517548093582}",25,16,14.651061681100428,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.002, 'e': 0.09594309727220877}",20,14,-8.509672767155255,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
1174,False,"{'a': 0.002, 'e': 0.09575140283599869}",30,8,22.838323359141086,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1175,False,"{'a': 0.002, 'e': 0.09556009140552765}",20,10,-22.812878569610458,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1176,False,"{'a': 0.002, 'e': 0.09536916221554961}",25,17,14.93453848188776,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.002, 'e': 0.09517861450234763}",20,12,12.765394722290052,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.002, 'e': 0.09498844750373053}",20,7,23.12766701145624,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.002, 'e': 0.09479866045903014}",20,12,16.551738541854533,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.002, 'e': 0.09460925260909793}",20,15,10.26139967072752,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.002, 'e': 0.09442022319630235}",20,5,22.29789344102795,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.002, 'e': 0.0942315714645254}",20,7,24.730160963899305,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.002, 'e': 0.09404329665916}",30,6,21.721059334833182,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1184,False,"{'a': 0.002, 'e': 0.09385539802710659}",25,13,21.713466769461192,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.002, 'e': 0.09366787481677047}",20,3,5.787222040741102,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1186,False,"{'a': 0.002, 'e': 0.09348072627805847}",20,6,26.673923811792648,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.002, 'e': 0.09329395166237625}",30,20,-23.32346149057557,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1188,False,"{'a': 0.002, 'e': 0.09310755022262504}",20,15,9.244330315536041,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.002, 'e': 0.0929215212131989}",25,14,-1.9607506285965242,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1190,False,"{'a': 0.002, 'e': 0.09273586388998147}",25,11,21.916011338331725,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.002, 'e': 0.09255057751034329}",20,8,13.200358918033945,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.002, 'e': 0.0923656613331385}",20,5,-34.36716895590516,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
1193,False,"{'a': 0.002, 'e': 0.09218111461870225}",20,12,8.991068267235132,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.002, 'e': 0.09199693662884734}",35,22,22.98833875254556,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.002, 'e': 0.09181312662686165}",20,13,13.945961248185247,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.002, 'e': 0.09162968387750484}",20,12,15.452813394927116,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.002, 'e': 0.09144660764700575}",20,0,36.341751190894065,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1198,False,"{'a': 0.002, 'e': 0.09126389720305915}",25,14,12.981567563087275,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.002, 'e': 0.09108155181482308}",25,17,14.918183046056797,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.002, 'e': 0.09089957075291567}",20,2,19.54279637828473,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1201,False,"{'a': 0.002, 'e': 0.09071795328941251}",25,15,19.13794552329807,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.002, 'e': 0.09053669869784343}",25,17,16.203488454865465,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.002, 'e': 0.0903558062531899}",25,11,12.58156684589458,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1204,False,"{'a': 0.002, 'e': 0.0901752752318818}",20,12,15.841837979904534,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.002, 'e': 0.08999510491179491}",25,0,32.1878925975291,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1206,False,"{'a': 0.002, 'e': 0.08981529457224763}",25,15,7.878423114960918,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.002, 'e': 0.08963584349399842}",30,19,23.72875104491795,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.002, 'e': 0.08945675095924267}",30,7,-3.1929287635905035,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
1209,False,"{'a': 0.002, 'e': 0.08927801625161007}",20,7,20.899718817556497,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.002, 'e': 0.08909963865616147}",20,8,20.09300899903669,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.002, 'e': 0.08892161745938634}",20,6,24.025995696412334,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.002, 'e': 0.08874395194919957}",20,6,23.153738725170026,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.002, 'e': 0.08856664141493896}",25,18,16.50258139712728,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.002, 'e': 0.08838968514736205}",20,16,5.9232588367346395,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.002, 'e': 0.08821308243864363}",20,13,11.611600929527086,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.002, 'e': 0.08803683258237255}",25,19,11.553042738822995,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.002, 'e': 0.0878609348735492}",30,10,32.82511023683787,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.002, 'e': 0.08768538860858248}",25,15,18.02911035044219,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.002, 'e': 0.08751019308528712}",25,2,32.97121405673249,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.002, 'e': 0.08733534760288077}",20,0,21.51274808711846,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1221,False,"{'a': 0.002, 'e': 0.0871608514619813}",20,11,9.397661317175086,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.002, 'e': 0.08698670396460385}",20,0,4.88008307153815,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1223,False,"{'a': 0.002, 'e': 0.08681290441415829}",20,10,19.11888383860509,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.002, 'e': 0.0866394521154461}",20,0,21.245025781254554,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1225,False,"{'a': 0.002, 'e': 0.08646634637465792}",20,10,20.042723168167303,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.002, 'e': 0.0862935864993705}",20,4,15.639644989499331,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.002, 'e': 0.08612117179854416}",20,4,25.34476297195602,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
